State,Name,Temperature,Dew_Point,GHI,Pressure,Wind_Speed,Suitability
Delaware,Newark,12.366849315068494,8.163858447488586,177.50924657534247,1013.215296803653,2.2567922374429226,-1
Delaware,Middletown,13.022842465753426,9.045696347031964,177.0771689497717,1013.8334474885844,2.599623287671233,-1
Delaware,Smyrna,12.861940639269408,8.496906392694065,178.32191780821918,1015.8631278538812,2.6793493150684933,-1
Delaware,Milford,13.33730593607306,9.337260273972603,182.51472602739727,1017.3934931506848,3.0699543378995435,-1
Delaware,Seaford,13.670913242009131,9.715182648401829,185.92842465753424,1017.0431506849316,2.9600570776255712,-1
Delaware,Elsmere,12.441666666666666,8.404006849315069,177.39840182648402,1015.029794520548,1.947899543378996,-1
Delaware,Georgetown,13.767659817351598,9.878881278538811,184.19520547945208,1016.640296803653,3.333698630136986,-1
Delaware,New Castle,12.663801369863014,8.630901826484019,178.62157534246575,1014.4176940639268,2.6148630136986304,-1
Delaware,Millsboro,13.890559360730592,10.15593607305936,183.19383561643835,1017.3069634703196,3.842933789954338,-1
Delaware,Laurel,13.744212328767125,9.951084474885844,187.32842465753424,1016.5471461187216,3.093493150684932,-1
Delaware,Harrington,13.608675799086758,9.705753424657535,181.6896118721461,1015.6513698630137,2.9206164383561646,-1
Delaware,Camden,13.185308219178085,9.206997716894978,182.41837899543376,1016.2041095890412,2.9767123287671238,-1
Delaware,Clayton,12.861940639269408,8.496906392694065,178.32191780821918,1015.8631278538812,2.6793493150684933,-1
Delaware,Lewes,13.658744292237444,10.12066210045662,185.1375570776256,1018.9692922374428,4.297294520547945,-1
Delaware,Milton,13.57752283105023,9.846255707762555,181.95616438356168,1016.714611872146,3.70675799086758,-1
Delaware,Selbyville,14.054360730593608,10.719406392694063,182.91609589041096,1016.365182648402,4.305536529680365,-1
Delaware,Bridgeville,13.733538812785389,9.792477168949771,184.20114155251144,1016.205593607306,2.9145890410958906,-1
Delaware,Ocean View,14.088105022831051,10.782431506849315,182.65684931506848,1017.5954337899544,4.549200913242009,-1
Florida,Jacksonville,21.25853881278539,17.105285388127857,205.2931506849315,1017.7275114155252,1.2188584474885846,0
Florida,Miami,25.5200799086758,21.339885844748856,217.98504566210045,1015.9940639269406,4.141381278538812,0
Florida,Tampa,22.82978310502283,18.615890410958905,217.8639269406393,1016.2195205479452,2.6569292237442923,0
Florida,Orlando,22.1298401826484,17.598801369863015,216.09851598173515,1013.1463470319636,2.3709360730593607,0
Florida,St. Petersburg,22.86730593607306,19.06982876712329,220.36974885844748,1016.983789954338,2.923436073059361,0
Florida,Hialeah,25.260388127853883,20.88102739726028,220.00719178082196,1016.4543378995434,4.008892694063927,0
Florida,Tallahassee,19.838972602739727,15.461175799086757,205.44554794520548,1013.6360730593608,0.2348972602739726,0
Florida,Fort Lauderdale,25.262294520547947,21.091906392694064,220.9082191780822,1015.7221461187214,4.0964840182648405,0
Florida,Port St. Lucie,24.188915525114155,20.00111872146119,215.8474885844749,1015.8723744292238,3.1145205479452054,0
Florida,Cape Coral,23.626552511415525,19.564406392694064,223.9271689497717,1016.9480593607306,2.6123630136986304,0
Florida,Pembroke Pines,24.854714611872147,20.638150684931507,214.4917808219178,1016.0683789954338,3.734840182648402,0
Florida,Hollywood,25.41361872146119,21.157865296803653,223.4623287671233,1016.079794520548,4.284520547945205,0
Florida,Miramar,25.23406392694064,20.93043378995434,217.89337899543375,1015.8102739726028,4.041723744292238,0
Florida,Gainesville,20.7799200913242,16.683618721461187,208.20719178082192,1011.7910958904108,1.0482648401826484,0
Florida,Coral Springs,24.720844748858447,20.50052511415525,217.449200913242,1015.665410958904,3.425570776255708,0
Florida,Clearwater,23.258915525114155,19.383013698630137,224.79554794520547,1016.819406392694,3.385867579908676,0
Florida,Palm Bay,23.188812785388127,19.50485159817352,216.51586757990867,1016.668493150685,2.9542808219178083,0
Florida,Miami Gardens,25.15447488584475,20.751495433789955,218.0623287671233,1016.445205479452,4.175194063926941,0
Florida,Pompano Beach,24.949988584474884,20.75681506849315,222.7458904109589,1016.6674657534246,3.7032762557077623,0
Florida,West Palm Beach,24.718356164383565,20.64458904109589,220.54543378995436,1015.99200913242,3.590559360730594,0
Georgia,Atlanta,15.870342465753426,11.663664383561644,191.7568493150685,981.8358447488584,1.1615068493150686,0
Georgia,Augusta,17.858801369863013,12.526883561643835,197.06655251141552,1009.9062785388128,1.6949771689497717,0
Georgia,Columbus,18.056552511415525,13.085639269406393,201.4074200913242,1007.4698630136986,0.2480136986301369,0
Georgia,Macon,17.933744292237442,13.095,197.6728310502283,1003.442694063927,0.408458904109589,0
Georgia,Savannah,19.65735159817352,15.338447488584476,200.6208904109589,1017.5350456621004,1.2013698630136986,0
Georgia,Athens,16.405262557077627,11.884383561643835,196.862100456621,991.5512557077626,0.2075913242009132,0
Georgia,Sandy Springs,16.158287671232877,10.87738584474886,193.6519406392694,980.963812785388,1.0890753424657535,0
Georgia,Roswell,15.761438356164383,11.03791095890411,191.76426940639269,980.0695205479452,1.0976027397260273,0
Georgia,Johns Creek,15.857180365296802,10.919931506849316,192.61655251141556,982.5751141552512,1.086107305936073,0
Georgia,Warner Robins,17.700947488584475,12.494965753424658,204.0837899543379,1003.1045662100456,1.410445205479452,0
Georgia,Albany,19.4099200913242,14.080570776255708,206.1865296803653,1009.6905251141552,2.251381278538813,0
Georgia,Alpharetta,15.824041095890411,11.00601598173516,193.05890410958904,978.7985159817352,1.065513698630137,0
Georgia,Marietta,16.159509132420094,11.00533105022831,194.67077625570772,977.4151826484018,1.0789840182648405,0
Georgia,Valdosta,19.46585616438356,14.740034246575345,205.7244292237443,1009.3889269406392,1.3783447488584477,0
Georgia,Smyrna,16.274554794520547,11.143744292237445,193.92694063926945,980.3471461187214,1.073367579908676,0
Georgia,Dunwoody,16.32162100456621,11.07310502283105,194.02876712328768,981.4784246575342,1.0699429223744292,0
Georgia,Rome,16.235342465753426,11.15853881278539,192.57134703196348,994.4377853881278,0.1499771689497717,0
Georgia,East Point,16.23900684931507,11.917191780821918,197.275799086758,982.7817351598172,1.226929223744292,0
Georgia,Milton,15.647408675799088,10.858184931506848,193.34714611872147,977.391210045662,1.0505707762557075,0
Georgia,Gainesville,15.588059360730592,10.908926940639269,196.7109589041096,975.365296803653,0.2480136986301369,0
Idaho,Boise,11.73736301369863,-0.0673972602739726,191.5681506849315,913.47899543379,2.179372146118721,-1
Idaho,Meridian,11.857363013698633,0.0836187214611872,193.54132420091324,916.2642694063928,2.243356164383562,-1
Idaho,Nampa,12.079760273972605,0.2601369863013699,193.1786529680365,922.6728310502284,2.146769406392694,-1
Idaho,Idaho Falls,7.977910958904109,-1.7000913242009137,185.10913242009133,853.0859589041096,2.574794520547945,-1
Idaho,Pocatello,7.641073059360731,-2.201541095890411,185.69132420091324,841.55,2.6252397260273974,-1
Idaho,Caldwell,12.505730593607304,0.6014383561643836,191.3359589041096,929.8768264840182,2.204691780821918,-1
Idaho,Coeur d'Alene,8.578584474885846,2.219452054794521,154.20308219178082,934.421803652968,0.903892694063927,-1
Idaho,Twin Falls,11.033481735159818,-1.2589611872146118,196.69748858447488,885.2005707762557,2.765890410958904,-1
Idaho,Lewiston,12.328413242009134,3.513447488584475,165.88002283105024,978.6864155251142,1.8871575342465756,-1
Idaho,Post Falls,8.523915525114155,2.2648630136986303,156.58002283105023,933.9494292237443,0.8420205479452055,-1
Idaho,Rexburg,6.364566210045662,-1.731164383561644,184.40296803652967,843.0914383561644,2.106769406392694,-1
Idaho,Moscow,8.746050228310503,2.396986301369864,164.06952054794522,923.949200913242,1.5568835616438357,-1
Idaho,Eagle,11.970730593607309,0.0452853881278538,192.6400684931507,918.9639269406392,2.205970319634703,-1
Idaho,Ammon,7.998333333333334,-1.7475913242009131,187.2527397260274,852.8955479452055,2.7021004566210047,-1
Idaho,Kuna,11.49689497716895,0.0001712328767123,192.2786529680365,912.2807077625572,2.1981849315068493,-1
Idaho,Hayden,8.010696347031963,1.6897260273972603,156.87214611872147,929.1013698630136,0.566906392694064,-1
Idaho,Mountain Home,11.872511415525114,-0.7429794520547945,198.12762557077625,900.1688356164384,2.4687214611872146,-1
Idaho,Chubbuck,8.392808219178082,-1.717591324200913,188.703196347032,855.2256849315069,2.546461187214612,-1
Idaho,Garden City,11.548972602739726,-0.6246004566210046,192.44680365296804,913.4546803652968,2.1944520547945205,-1
Idaho,Blackfoot,8.744315068493151,-1.7390981735159818,190.23527397260276,860.4353881278539,2.580399543378996,-1
Illinois,Chicago,9.875719178082193,6.266461187214612,165.62705479452055,994.562899543379,4.435776255707763,-1
Illinois,Aurora,9.603413242009134,5.373732876712329,168.5868721461187,989.5062785388128,3.2166210045662105,-1
Illinois,Rockford,8.486700913242009,4.3440525114155255,169.99680365296803,989.5389269406392,3.255422374429224,-1
Illinois,Joliet,9.798458904109587,5.739474885844749,168.76826484018264,994.1163242009133,3.1904452054794525,-1
Illinois,Naperville,9.750388127853885,5.686073059360731,167.50513698630138,990.8584474885844,3.305639269406393,-1
Illinois,Springfield,11.96722602739726,7.6051826484018274,176.50091324200912,995.8825342465752,3.1578652968036534,-1
Illinois,Peoria,11.535239726027395,6.591917808219178,171.63310502283105,999.270205479452,3.2343607305936075,-1
Illinois,Elgin,9.21183789954338,5.144954337899544,168.43858447488586,989.0292237442924,3.270662100456621,-1
Illinois,Waukegan,9.044417808219178,5.610399543378995,169.0335616438356,991.7668949771688,3.9855593607305937,-1
Illinois,Cicero,9.58291095890411,6.038801369863014,168.6444063926941,994.4168949771688,4.094543378995434,-1
Illinois,Champaign,10.815936073059362,6.654577625570776,175.27408675799086,990.9913242009133,3.0616324200913243,-1
Illinois,Bloomington,11.176894977168953,6.907066210045662,174.27100456621005,989.0576484018264,3.2981963470319635,-1
Illinois,Decatur,11.275034246575345,7.156849315068493,174.98995433789955,992.882191780822,3.2654680365296804,-1
Illinois,Arlington Heights,9.23558219178082,5.334063926940639,169.59851598173515,991.208789954338,3.321541095890411,-1
Illinois,Evanston,9.262591324200914,5.991027397260274,167.47728310502282,993.710388127854,4.429440639269407,-1
Illinois,Schaumburg,9.26304794520548,4.955319634703196,169.2253424657534,987.2674657534246,3.2793493150684934,-1
Illinois,Bolingbrook,9.902865296803654,5.65392694063927,169.69246575342467,990.142808219178,3.2898972602739724,-1
Illinois,Palatine,9.453881278538812,5.373093607305936,170.60159817351598,989.0820776255708,3.425216894977169,-1
Illinois,Skokie,10.19461187214612,6.69087899543379,167.17385844748858,993.6478310502284,4.263664383561644,-1
Illinois,Des Plaines,9.284794520547946,5.198732876712329,169.41906392694065,992.4295662100456,3.542614155251142,-1
Indiana,Indianapolis,11.262739726027398,7.20513698630137,171.6164383561644,991.3466894977169,2.865936073059361,-1
Indiana,Fort Wayne,10.318961187214612,6.020433789954338,168.68835616438355,987.6697488584476,3.1087100456621006,-1
Indiana,Evansville,13.442728310502284,9.034246575342468,181.8638127853881,1004.4948630136986,2.71486301369863,-1
Indiana,South Bend,10.55678082191781,6.323926940639269,168.4955479452055,991.003196347032,3.2329794520547948,-1
Indiana,Carmel,10.839897260273972,6.882385844748859,173.48938356164385,988.0893835616438,3.1506621004566213,-1
Indiana,Fishers,10.97224885844749,6.982294520547946,174.23675799086757,988.1735159817352,3.10087899543379,-1
Indiana,Bloomington,12.157625570776256,8.07115296803653,176.6431506849315,989.0190639269406,1.7020205479452055,-1
Indiana,Hammond,10.31406392694064,6.229360730593608,168.76723744292238,994.6761415525116,3.3661986301369864,-1
Indiana,Gary,10.310239726027396,6.642454337899544,168.21084474885845,994.310388127854,3.47851598173516,-1
Indiana,Lafayette,11.279383561643836,6.928858447488585,174.9162100456621,992.6076484018264,3.342945205479452,-1
Indiana,Muncie,10.62117579908676,6.789018264840183,172.24417808219178,982.729794520548,3.1329452054794524,-1
Indiana,Terre Haute,11.974029680365296,7.82670091324201,173.95673515981736,999.5133561643836,2.9625799086758,-1
Indiana,Kokomo,10.574748858447489,6.974269406392694,172.67853881278538,987.5312785388128,3.165844748858448,-1
Indiana,Noblesville,11.118299086757991,6.676974885844749,178.06506849315068,990.3667808219178,3.098013698630137,-1
Indiana,Anderson,11.268949771689496,7.095525114155252,176.586301369863,985.711415525114,3.1708219178082198,-1
Indiana,Greenwood,11.33829908675799,7.317922374429224,175.58253424657534,987.5293378995434,2.280456621004566,-1
Indiana,Elkhart,10.089634703196348,6.176347031963471,169.10856164383563,988.0665525114156,3.1395890410958907,-1
Indiana,Mishawaka,9.93714611872146,6.02115296803653,165.8093607305936,985.9711187214612,3.172728310502283,-1
Indiana,Lawrence,12.209155251141553,7.623276255707763,178.44931506849315,994.5663242009132,1.4995890410958903,-1
Indiana,Jeffersonville,13.40019406392694,9.17162100456621,178.81221461187215,1000.91700913242,1.881244292237443,-1
Iowa,Des Moines,10.032545662100455,5.099942922374429,171.4558219178082,984.310502283105,3.274349315068493,-1
Iowa,Cedar Rapids,9.541415525114155,4.941643835616438,171.08618721461187,988.3277397260274,3.32074200913242,-1
Iowa,Davenport,10.021061643835615,5.586621004566211,172.16449771689497,993.4739726027398,3.124200913242009,-1
Iowa,Sioux City,10.201769406392694,3.611107305936073,176.87317351598173,974.1431506849316,3.539041095890411,-1
Iowa,Iowa City,9.988835616438356,5.037248858447489,172.02865296803654,990.2811643835616,3.22601598173516,-1
Iowa,Waterloo,9.189383561643837,4.568127853881279,167.5150684931507,983.4381278538812,3.468002283105023,-1
Iowa,Ames,9.771312785388128,4.327853881278539,173.961301369863,982.435388127854,3.417157534246576,-1
Iowa,West Des Moines,10.253436073059362,5.377922374429224,174.95513698630137,984.8731735159818,3.293413242009133,-1
Iowa,Council Bluffs,10.771997716894976,4.765856164383562,177.7074200913242,980.0906392694064,3.370513698630137,-1
Iowa,Dubuque,8.738527397260274,4.826940639269407,167.85525114155251,990.7447488584476,3.043595890410959,-1
Iowa,Ankeny,9.853230593607304,4.757226027397261,174.28013698630136,980.359589041096,3.386837899543379,-1
Iowa,Urbandale,10.176723744292238,4.529771689497717,172.32340182648403,983.7519406392694,3.260057077625571,-1
Iowa,Cedar Falls,9.145936073059362,4.580331050228311,170.11472602739727,982.9525114155252,3.323892694063927,-1
Iowa,Marion,10.45142694063927,4.925730593607306,174.4615296803653,985.0168949771688,3.2536301369863017,-1
Iowa,Bettendorf,10.416769406392696,5.672431506849315,170.94714611872146,994.788584474886,3.177123287671233,-1
Iowa,Mason City,8.070125570776256,3.442442922374429,171.0291095890411,974.8344748858448,3.6215753424657535,-1
Iowa,Marshalltown,9.690262557077626,5.257340182648402,169.35662100456622,983.0947488584476,3.358732876712329,-1
Iowa,Clinton,9.938698630136988,5.155365296803653,172.53196347031962,989.4304794520548,3.259132420091324,-1
Iowa,Burlington,11.520719178082192,6.379577625570776,175.63584474885846,996.7037671232875,3.263915525114156,-1
Iowa,Fort Dodge,8.760707762557079,3.3546575342465754,169.30068493150685,976.8754566210046,3.6758333333333337,-1
Kansas,Wichita,13.914988584474886,7.533184931506849,199.0810502283105,969.4751141552512,3.337876712328768,-1
Kansas,Overland Park,12.22170091324201,7.58947488584475,185.86107305936076,980.513584474886,3.045684931506849,-1
Kansas,Kansas City,12.87115296803653,7.490502283105023,184.7,989.0727168949772,3.1620547945205484,-1
Kansas,Olathe,12.87285388127854,7.499942922374429,184.6816210045662,978.3667808219178,3.2991780821917813,-1
Kansas,Topeka,12.99769406392694,7.245445205479452,186.7675799086758,981.8817351598174,3.4519178082191786,-1
Kansas,Lawrence,13.174166666666666,7.981015981735159,182.11917808219175,985.2624429223744,3.200045662100457,-1
Kansas,Shawnee,12.787328767123288,7.222317351598173,186.6304794520548,978.6723744292236,3.332431506849315,-1
Kansas,Manhattan,13.383698630136983,6.864646118721462,188.2021689497717,978.0553652968036,3.5054566210045666,-1
Kansas,Lenexa,12.703116438356163,7.880582191780823,183.6865296803653,981.1221461187216,3.1859018264840184,-1
Kansas,Salina,13.271369863013698,6.320022831050228,193.65433789954335,970.3639269406392,3.356666666666667,-1
Kansas,Hutchinson,13.902819634703196,6.962853881278539,197.6560502283105,960.03299086758,3.5144406392694063,-1
Kansas,Leavenworth,12.402796803652969,7.169315068493151,183.7820776255708,985.2767123287672,3.125091324200913,-1
Kansas,Leawood,12.902500000000002,7.793675799086759,183.00570776255708,982.3179223744291,3.118070776255708,-1
Kansas,Dodge City,14.005216894977169,4.671860730593608,209.68150684931507,924.6664383561643,3.6467922374429222,-1
Kansas,Garden City,13.90079908675799,3.480296803652968,209.85913242009133,915.4009132420092,3.603082191780822,-1
Kansas,Emporia,13.486335616438357,8.283744292237444,188.6022831050228,973.4664383561644,3.2994178082191783,-1
Kansas,Junction City,13.259235159817353,6.854566210045662,188.07614155251144,973.377397260274,3.488458904109589,-1
Kansas,Derby,14.097385844748858,7.588127853881279,197.57568493150688,969.9376712328768,3.301107305936073,-1
Kansas,Prairie Village,12.355947488584476,7.480239726027397,182.25650684931503,982.0382420091324,3.131609589041096,-1
Kansas,Hays,13.069908675799088,5.214954337899544,202.1220319634703,944.0487442922374,3.408721461187215,-1
Kentucky,Louisville,13.214189497716896,9.0561301369863,177.98127853881277,1000.8815068493152,1.8858333333333333,0
Kentucky,Lexington,12.81107305936073,8.792408675799086,179.6087899543379,982.0455479452056,2.068550228310502,0
Kentucky,Bowling Green,14.545787671232878,10.491792237442922,180.13664383561644,1000.6997716894978,1.6975570776255708,0
Kentucky,Owensboro,13.706449771689496,9.3187100456621,181.85696347031964,1002.8283105022832,1.8578995433789955,0
Kentucky,Covington,12.410947488584476,7.702340182648402,173.812899543379,997.1138127853882,0.5294748858447489,0
Kentucky,Hopkinsville,14.183767123287671,10.010776255707764,183.311301369863,999.6489726027396,1.5950114155251145,0
Kentucky,Frankfort,12.870490867579909,8.637579908675798,177.0277397260274,995.385616438356,1.6093036529680365,0
Kentucky,Henderson,13.953253424657534,9.31558219178082,182.67248858447488,1002.3724885844748,2.546837899543379,0
Kentucky,Richmond,13.302739726027395,9.45236301369863,179.00981735159817,983.5719178082192,1.5204908675799087,0
Kentucky,Jeffersontown,13.161643835616438,8.981415525114155,177.74429223744292,992.6586757990868,1.9480136986301373,0
Kentucky,Paducah,14.266187214611872,9.597682648401824,181.9447488584475,1005.2997716894976,2.3204109589041093,0
Kentucky,Pleasure Ridge Park,13.591244292237445,9.286803652968038,178.8123287671233,1000.4391552511416,1.753675799086758,0
Kentucky,Florence,12.09095890410959,7.757796803652968,173.45913242009132,986.0409817351598,0.5677739726027397,0
Kentucky,Valley Station,13.591244292237445,9.286803652968038,178.8123287671233,1000.4391552511416,1.753675799086758,0
Kentucky,Elizabethtown,13.695251141552513,9.614954337899544,179.59063926940638,991.4627853881278,1.5971689497716897,0
Kentucky,Ashland,13.119794520547948,8.21933789954338,172.43972602739726,993.335388127854,0.1673630136986301,0
Kentucky,Radcliff,13.291232876712328,8.962568493150686,178.94931506849315,993.402397260274,1.219931506849315,0
Kentucky,Newburg,13.58332191780822,9.191255707762558,176.9664383561644,998.18299086758,1.9759589041095893,0
Kentucky,Nicholasville,13.051815068493152,8.858276255707763,179.875,982.9311643835616,1.9982534246575343,0
Kentucky,Madisonville,13.976073059360733,9.560296803652967,183.46655251141556,1001.0767123287671,2.0657420091324203,0
Louisiana,New Orleans,21.10365296803653,17.70310502283105,203.2665525114155,1016.7189497716896,3.163367579908676,-1
Louisiana,Baton Rouge,19.831746575342468,15.9525,203.825799086758,1015.2405251141552,1.5492351598173515,-1
Louisiana,Shreveport,19.07819634703196,13.734166666666669,203.48196347031964,1009.654794520548,0.7026712328767124,-1
Louisiana,Lafayette,19.67892694063927,16.338904109589045,201.7115296803653,1015.9102739726028,2.774098173515982,-1
Louisiana,Lake Charles,19.849874429223743,15.924086757990867,198.1312785388128,1016.7569634703196,2.029143835616438,-1
Louisiana,Kenner,20.90318493150685,17.343196347031963,206.54794520547944,1016.747602739726,2.916381278538813,-1
Louisiana,Bossier City,18.725422374429225,13.726038812785388,202.02043378995432,1010.4326484018264,0.7086301369863014,-1
Louisiana,Monroe,18.383561643835616,13.533732876712328,199.8296803652968,1013.6285388127852,2.014828767123288,-1
Louisiana,Alexandria,19.350673515981736,14.809577625570777,202.43721461187212,1013.816210045662,0.5919634703196347,-1
Louisiana,Houma,21.24946347031964,17.57431506849315,202.15570776255709,1017.5111872146118,3.181815068493151,-1
Louisiana,New Iberia,20.057671232876714,16.902077625570776,205.8066210045662,1016.4474885844749,2.825719178082192,-1
Louisiana,Central,19.56239726027397,15.31183789954338,202.28915525114155,1014.4494292237443,1.3951598173515982,-1
Louisiana,Slidell,20.22578767123288,16.722168949771692,202.38093607305936,1016.1680365296804,1.324178082191781,-1
Louisiana,Ruston,17.835810502283106,13.61211187214612,201.5131278538813,1006.428196347032,0.2339840182648402,-1
Louisiana,Sulphur,20.216495433789955,16.363607305936075,198.4788812785388,1016.0318493150684,1.8401826484018264,-1
Louisiana,Hammond,19.578116438356165,15.74744292237443,203.28995433789956,1015.1206621004566,0.4401940639269406,-1
Louisiana,Natchitoches,19.034474885844748,14.93818493150685,202.50308219178083,1012.096803652968,0.336986301369863,-1
Louisiana,Gretna,20.962751141552516,17.365833333333335,200.9328767123288,1016.288812785388,3.17824200913242,-1
Louisiana,Opelousas,19.21541095890411,15.5825,204.0304794520548,1015.0971461187214,2.260205479452055,-1
Louisiana,Zachary,19.653230593607308,15.767066210045662,203.76906392694065,1013.6842465753424,1.4709474885844749,-1
Maine,Portland,8.540091324200914,5.530079908675799,163.16084474885844,1014.0037671232876,2.670148401826484,-1
Maine,Lewiston,7.520148401826484,4.151609589041096,162.78744292237442,1005.8334474885844,0.5826255707762558,-1
Maine,Bangor,7.249029680365297,3.8381506849315055,160.95536529680365,1012.7125570776255,0.2606506849315069,-1
Maine,South Portland,8.540091324200914,5.530079908675799,163.16084474885844,1014.0037671232876,2.670148401826484,-1
Maine,Auburn,7.520148401826484,4.151609589041096,162.78744292237442,1005.8334474885844,0.5826255707762558,-1
Maine,Biddeford,8.342043378995434,5.223401826484018,164.58401826484018,1011.3565068493152,1.0737328767123286,-1
Maine,Sanford,7.99269406392694,4.905970319634704,166.62625570776257,1002.0014840182648,1.0106963470319636,-1
Maine,Brunswick,7.875331050228311,4.521472602739726,166.98196347031964,1009.5834474885844,0.5985730593607306,-1
Maine,Scarborough,8.567682648401828,5.469178082191781,162.7263698630137,1012.5590182648402,1.8801940639269408,-1
Maine,Saco,8.342043378995434,5.223401826484018,164.58401826484018,1011.3565068493152,1.0737328767123286,-1
Maine,Westbrook,8.310707762557078,5.145251141552512,164.7708904109589,1011.3803652968036,1.496324200913242,-1
Maine,Augusta,7.242534246575342,4.081735159817352,160.61780821917807,1008.4783105022832,0.5809360730593607,-1
Maine,Waterville,7.13730593607306,3.818664383561644,159.5351598173516,1008.9058219178082,0.3127054794520548,-1
Maine,Presque Isle,4.911244292237443,2.192077625570776,149.02408675799086,993.9430365296804,0.927066210045662,-1
Maine,Brewer,7.249029680365297,3.8381506849315055,160.95536529680365,1012.7125570776255,0.2606506849315069,-1
Maine,Bath,8.150593607305936,5.018938356164384,164.04086757990868,1012.8711187214612,0.7260730593607306,-1
Maine,Caribou,4.5555593607305935,1.9130365296803653,149.81506849315068,993.6382420091325,1.1908904109589042,-1
Maine,Old Town,6.842739726027397,3.533367579908676,160.30091324200913,1010.7361872146118,0.1651826484018264,-1
Maine,Rockland,7.8009018264840195,5.075445205479452,163.59246575342465,1015.114497716895,2.446541095890411,-1
Maine,Ellsworth,7.338150684931508,4.376130136986301,162.4923515981735,1011.9335616438356,1.5390981735159817,-1
Maryland,Baltimore,12.971324200913244,8.060068493150684,178.94965753424657,1015.4132420091324,2.555719178082192,-1
Maryland,Columbia,12.375433789954338,8.260582191780822,179.14178082191782,1003.6374429223744,2.700582191780822,-1
Maryland,Germantown,12.817168949771691,8.520570776255708,178.32614155251142,1000.1925799086758,2.0414954337899545,-1
Maryland,Silver Spring,12.90211187214612,8.186198630136987,179.3095890410959,1006.6771689497716,2.636735159817352,-1
Maryland,Waldorf,13.546940639269408,9.2550799086758,181.327397260274,1010.4010273972602,1.315296803652968,-1
Maryland,Glen Burnie,13.1287100456621,8.48763698630137,178.85285388127855,1016.6801369863014,2.708002283105023,-1
Maryland,Frederick,12.740433789954338,7.626689497716895,177.65490867579908,1006.3415525114156,1.809691780821918,-1
Maryland,Gaithersburg,12.607922374429224,8.304931506849314,180.34760273972603,1000.9003424657534,2.252853881278539,-1
Maryland,Rockville,12.551164383561645,7.802408675799088,178.17397260273972,1003.162785388128,2.455799086757991,-1
Maryland,Bethesda,13.259349315068494,8.454566210045662,177.9603881278539,1010.4529680365296,2.442705479452055,-1
Maryland,Dundalk,13.123630136986302,8.52082191780822,179.66061643835616,1016.7918949771688,2.5762671232876717,-1
Maryland,Bowie,13.39824200913242,8.524463470319635,180.5738584474886,1014.1715753424658,2.666803652968037,-1
Maryland,Aspen Hill,12.704771689497717,8.217500000000001,180.8293378995434,1003.5311643835616,2.616415525114156,-1
Maryland,Bel Air South,12.492203196347033,8.187031963470321,179.96164383561643,1007.5776255707764,1.9981849315068496,-1
Maryland,North Bethesda,12.992968036529682,8.332009132420092,178.60011415525113,1006.4743150684932,2.5178082191780824,-1
Maryland,Ellicott City,12.114634703196346,7.659280821917808,178.88196347031965,1003.9300228310502,2.698812785388128,-1
Maryland,Wheaton,12.671118721461188,8.08662100456621,180.52922374429224,1003.8131278538812,2.623504566210046,-1
Maryland,Towson,12.668333333333337,8.262454337899545,175.4417808219178,1004.2147260273972,2.4518036529680365,-1
Maryland,South Bel Air,12.238858447488584,7.986678082191781,178.70114155251142,1005.0358447488584,2.015068493150685,-1
Maryland,Potomac,12.9212100456621,8.450810502283106,178.4697488584475,1005.6373287671232,2.117888127853881,-1
Massachusetts,Boston,10.144977168949772,6.434623287671233,167.46141552511415,1013.864383561644,0.8834246575342466,-1
Massachusetts,Worcester,8.90087899543379,5.150719178082192,168.97465753424655,998.9300228310502,0.1810045662100456,-1
Massachusetts,Springfield,10.041997716894976,5.749988584474886,168.36164383561643,1006.7562785388128,0.1520890410958904,-1
Massachusetts,Lowell,9.461027397260274,5.9558333333333335,164.2593607305936,1007.846803652968,0.6598401826484019,-1
Massachusetts,Cambridge,9.789223744292238,6.313264840182649,169.7716894977169,1012.7344748858447,0.7905251141552512,-1
Massachusetts,New Bedford,10.732351598173516,7.356267123287671,170.9060502283105,1013.9450913242008,3.3443607305936074,-1
Massachusetts,Brockton,10.061666666666666,6.771335616438356,170.1277397260274,1009.6882420091324,0.8743835616438357,-1
Massachusetts,Quincy,9.968892694063928,6.497796803652968,169.29657534246576,1012.5060502283104,1.2606963470319636,-1
Massachusetts,Lynn,9.9912899543379,6.751906392694065,163.96369863013695,1015.093607305936,1.797705479452055,-1
Massachusetts,Fall River,10.807682648401826,7.66115296803653,171.84874429223746,1009.8205479452056,2.00365296803653,-1
Massachusetts,Newton,9.612134703196348,5.983356164383562,166.74166666666667,1010.3131278538812,0.6898972602739726,-1
Massachusetts,Lawrence,9.571849315068494,5.95865296803653,166.3288812785388,1009.7238584474886,0.728527397260274,-1
Massachusetts,Somerville,9.789223744292238,6.313264840182649,169.7716894977169,1012.7344748858447,0.7905251141552512,-1
Massachusetts,Framingham,9.5787899543379,5.70595890410959,167.4859589041096,1008.2509132420092,0.5615068493150686,-1
Massachusetts,Haverhill,9.225970319634705,5.978904109589042,168.73698630136985,1011.8582191780822,0.916906392694064,-1
Massachusetts,Waltham,9.578493150684931,6.066655251141553,167.05970319634704,1009.9504566210046,0.6830707762557079,-1
Massachusetts,Malden,9.923595890410958,6.290673515981736,170.0824200913242,1013.5262557077624,0.8137214611872147,-1
Massachusetts,Brookline,9.958881278538811,6.287237442922375,167.69760273972602,1009.395205479452,0.7974086757990868,-1
